time,station_id,station_status,bikes_available,ebikes_available,bikes_disabled,docks_available,docks_disabled
2020-09-23 16:44:45,297,active,46,3,0,31,0
2020-09-23 16:44:45,298,active,23,0,0,12,0
2020-09-23 16:44:45,301,active,15,0,1,42,0
2020-09-23 16:44:45,302,active,1,0,1,21,0
2020-09-23 16:44:45,303,active,54,3,1,12,0
2020-09-23 16:44:45,304,active,21,2,2,10,0
2020-09-23 16:44:45,305,active,29,1,1,3,0
2020-09-23 16:44:45,307,active,27,0,1,2,0
2020-09-23 16:44:45,308,active,23,0,0,4,0
2020-09-23 16:44:45,309,active,41,0,0,0,0
2020-09-23 16:44:45,310,active,58,0,3,5,0
2020-09-23 16:44:45,311,active,22,0,3,6,0
2020-09-23 16:44:45,312,active,5,0,4,22,0
2020-09-23 16:44:45,313,active,23,0,3,29,0
2020-09-23 16:44:45,315,active,25,1,4,0,0
2020-09-23 16:44:45,316,active,41,4,0,2,0
2020-09-23 16:44:45,317,active,7,1,1,46,0
2020-09-23 16:44:45,319,active,26,0,2,5,0
2020-09-23 16:44:45,320,active,39,4,0,0,0
2020-09-23 16:44:45,321,active,23,2,0,16,0
2020-09-23 16:44:45,323,active,14,0,1,24,0
2020-09-23 16:44:45,324,active,29,0,0,22,0
2020-09-23 16:44:45,325,active,11,0,2,22,0
2020-09-23 16:44:45,326,active,14,3,0,27,0
2020-09-23 16:44:45,327,active,30,0,1,8,0
2020-09-23 16:44:45,328,active,19,0,0,4,0
2020-09-23 16:44:45,330,active,32,0,1,6,0
2020-09-23 16:44:45,331,active,3,0,2,22,0
2020-09-23 16:44:45,332,active,15,0,1,20,0
2020-09-23 16:44:45,334,active,0,0,0,0,0
2020-09-23 16:44:45,335,active,25,1,1,1,0
2020-09-23 16:44:45,336,active,9,2,3,24,0
2020-09-23 16:44:45,340,active,20,0,1,6,0
2020-09-23 16:44:45,341,active,8,1,1,10,0
2020-09-23 16:44:45,342,active,17,0,1,11,0
2020-09-23 16:44:45,343,active,20,0,2,1,0
2020-09-23 16:44:45,344,active,1,0,0,22,0
2020-09-23 16:44:45,346,active,14,4,0,13,0
2020-09-23 16:44:45,347,active,19,2,1,15,0
2020-09-23 16:44:45,349,active,52,1,1,8,0
2020-09-23 16:44:45,350,active,24,3,3,1,0
2020-09-23 16:44:45,351,active,35,1,1,3,0
2020-09-23 16:44:45,353,active,3,0,0,24,0
2020-09-23 16:44:45,354,active,6,1,1,40,0
2020-09-23 16:44:45,355,active,27,0,3,13,0
2020-09-23 16:44:45,356,active,9,1,0,14,0
2020-09-23 16:44:45,358,active,19,1,0,31,0
2020-09-23 16:44:45,359,active,77,16,1,0,0
2020-09-23 16:44:45,360,active,33,0,2,4,0
2020-09-23 16:44:45,361,active,30,0,0,13,0
2020-09-23 16:44:45,362,active,34,8,1,22,0
2020-09-23 16:44:45,363,active,17,0,2,30,0
2020-09-23 16:44:45,364,active,1,1,1,25,0
2020-09-23 16:44:45,366,active,1,0,0,32,0
2020-09-23 16:44:45,367,active,37,0,1,5,0
2020-09-23 16:44:45,368,active,5,1,2,32,0
2020-09-23 16:44:45,369,active,17,0,3,40,0
2020-09-23 16:44:45,372,active,7,1,0,20,0
2020-09-23 16:44:45,373,active,5,0,1,13,0
2020-09-23 16:44:45,376,active,42,0,0,1,0
2020-09-23 16:44:45,377,active,44,2,1,3,0
2020-09-23 16:44:45,379,active,11,0,2,29,0
2020-09-23 16:44:45,380,active,0,0,1,4,0
2020-09-23 16:44:45,383,active,18,0,2,19,0
2020-09-23 16:44:45,385,active,15,2,1,13,0
2020-09-23 16:44:45,386,active,80,1,2,0,0
2020-09-23 16:44:45,387,active,22,2,0,17,0
2020-09-23 16:44:45,388,active,28,0,0,7,0
2020-09-23 16:44:45,390,active,27,0,1,3,0
2020-09-23 16:44:45,391,active,0,0,1,30,0
2020-09-23 16:44:45,392,active,20,0,3,12,0
2020-09-23 16:44:45,393,active,5,0,0,32,0
2020-09-23 16:44:45,394,active,1,1,1,32,0
2020-09-23 16:44:45,396,active,6,0,1,18,0
2020-09-23 16:44:45,397,active,1,0,1,73,0
2020-09-23 16:44:45,398,active,21,0,1,9,0
2020-09-23 16:44:45,399,active,1,0,0,38,0
2020-09-23 16:44:45,400,active,8,0,2,5,0
2020-09-23 16:44:45,401,active,22,0,2,18,0
2020-09-23 16:44:45,402,active,34,0,3,2,0
2020-09-23 16:44:45,403,active,11,1,0,19,1
2020-09-23 16:44:45,405,active,49,0,2,0,0
2020-09-23 16:44:45,406,active,3,0,1,16,0
2020-09-23 16:44:45,408,active,17,2,0,6,0
2020-09-23 16:44:45,410,active,0,0,0,45,0
2020-09-23 16:44:45,411,active,0,0,1,30,0
2020-09-23 16:44:45,412,active,13,0,2,14,0
2020-09-23 16:44:45,415,active,38,0,2,6,0
2020-09-23 16:44:45,416,active,1,0,3,27,0
2020-09-23 16:44:45,417,active,22,0,0,3,0
2020-09-23 16:44:45,418,active,19,2,3,1,0
2020-09-23 16:44:45,419,active,1,0,0,22,0
2020-09-23 16:44:45,420,active,10,2,1,40,0
2020-09-23 16:44:45,421,active,12,0,3,4,0
2020-09-23 16:44:45,422,active,27,0,1,50,0
2020-09-23 16:44:45,423,active,0,0,1,26,0
2020-09-23 16:44:45,426,active,24,2,1,5,0
2020-09-23 16:44:45,427,active,46,0,0,1,0
2020-09-23 16:44:45,432,active,5,0,1,25,0
2020-09-23 16:44:45,434,active,45,1,0,15,0
2020-09-23 16:44:45,435,active,30,0,6,14,0
2020-09-23 16:44:45,436,active,0,0,0,27,0
2020-09-23 16:44:45,437,active,1,0,1,22,0
2020-09-23 16:44:45,438,active,22,1,0,25,0
2020-09-23 16:44:45,439,active,22,0,0,17,0
2020-09-23 16:44:45,440,active,28,2,2,2,0
2020-09-23 16:44:45,442,active,32,0,2,17,0
2020-09-23 16:44:45,443,active,14,0,1,7,1
2020-09-23 16:44:45,445,active,34,0,3,43,0
2020-09-23 16:44:45,446,active,20,0,0,59,0
2020-09-23 16:44:45,447,active,9,2,1,21,0
2020-09-23 16:44:45,448,active,2,0,1,24,0
2020-09-23 16:44:45,450,active,14,0,4,49,0
2020-09-23 16:44:45,453,active,28,1,0,38,0
2020-09-23 16:44:45,454,active,4,0,1,30,0
2020-09-23 16:44:45,455,active,25,0,2,32,0
2020-09-23 16:44:45,456,active,21,15,0,0,35
2020-09-23 16:44:45,458,active,30,1,0,1,0
2020-09-23 16:44:45,460,active,0,0,4,21,0
2020-09-23 16:44:45,462,active,68,2,0,9,0
2020-09-23 16:44:45,464,active,50,5,3,0,0
2020-09-23 16:44:45,465,active,25,2,0,14,0
2020-09-23 16:44:45,466,active,15,2,1,11,8
2020-09-23 16:44:45,467,active,28,0,0,6,0
2020-09-23 16:44:45,468,active,47,4,4,14,0
2020-09-23 16:44:45,469,active,24,1,0,33,0
2020-09-23 16:44:45,470,active,46,0,0,26,0
2020-09-23 16:44:45,472,active,23,0,3,29,0
2020-09-23 16:44:45,473,active,20,0,1,29,0
2020-09-23 16:44:45,474,active,33,0,2,21,0
2020-09-23 16:44:45,476,active,3,0,1,61,0
2020-09-23 16:44:45,477,active,0,0,3,68,0
2020-09-23 16:44:45,478,active,1,0,1,35,0
2020-09-23 16:44:45,479,active,5,1,1,25,0
2020-09-23 16:44:45,480,active,4,0,2,23,0
2020-09-23 16:44:45,481,active,7,0,0,18,0
2020-09-23 16:44:45,482,active,52,2,3,24,0
2020-09-23 16:44:45,483,active,27,1,1,6,0
2020-09-23 16:44:45,484,active,45,8,1,0,0
2020-09-23 16:44:45,485,active,35,7,1,4,0
2020-09-23 16:44:45,486,active,21,2,2,18,0
2020-09-23 16:44:45,487,active,0,0,1,34,0
2020-09-23 16:44:45,489,active,31,0,1,17,0
2020-09-23 16:44:45,490,active,9,1,3,54,0
2020-09-23 16:44:45,492,active,4,2,0,63,0
2020-09-23 16:44:45,493,active,30,2,1,3,0
2020-09-23 16:44:45,494,active,3,1,1,62,0
2020-09-23 16:44:45,495,active,1,0,0,38,0
2020-09-23 16:44:45,496,active,63,4,1,0,1
2020-09-23 16:44:45,497,active,62,1,3,1,0
2020-09-23 16:44:45,499,active,11,2,1,24,0
2020-09-23 16:44:45,500,active,51,3,0,1,0
2020-09-23 16:44:45,501,active,10,0,1,68,0
2020-09-23 16:44:45,502,active,2,0,0,34,0
2020-09-23 16:44:45,503,active,30,1,0,1,0
2020-09-23 16:44:45,504,active,23,0,2,29,0
2020-09-23 16:44:45,505,active,7,0,2,43,0
2020-09-23 16:44:45,508,active,2,0,1,21,1
2020-09-23 16:44:45,509,active,20,2,4,37,0
2020-09-23 16:44:45,513,active,11,0,0,18,0
2020-09-23 16:44:45,514,active,21,0,2,29,0
2020-09-23 16:44:45,515,active,6,0,2,71,0
2020-09-23 16:44:45,516,active,16,3,1,14,0
2020-09-23 16:44:45,517,active,65,1,3,1,0
2020-09-23 16:44:45,519,active,65,9,3,1,0
2020-09-23 16:44:45,522,active,46,2,1,4,0
2020-09-23 16:44:45,525,active,47,0,1,8,0
2020-09-23 16:44:45,526,active,26,4,2,12,0
2020-09-23 16:44:45,528,active,1,0,4,34,0
2020-09-23 16:44:45,529,active,4,0,0,37,0
2020-09-23 16:44:45,530,active,10,0,1,13,0
2020-09-23 16:44:45,531,active,22,0,0,17,0
2020-09-23 16:44:45,532,active,22,0,3,18,0
2020-09-23 16:44:45,533,active,42,10,4,0,0
2020-09-23 16:44:45,534,active,24,5,1,6,0
2020-09-23 16:44:45,536,active,24,0,1,3,0
2020-09-23 16:44:45,539,active,22,0,1,8,0
2020-09-23 16:44:45,540,active,1,1,1,44,0
2020-09-23 16:44:45,545,active,11,0,1,15,0
2020-09-23 16:44:45,546,active,18,3,2,25,0
2020-09-23 16:44:45,2000,active,55,1,2,0,0
2020-09-23 16:44:45,2002,active,24,0,1,2,0
2020-09-23 16:44:45,2003,active,13,0,0,41,0
2020-09-23 16:44:45,2005,active,5,0,1,6,0
2020-09-23 16:44:45,2006,active,0,0,34,0,15
2020-09-23 16:44:45,2008,active,2,0,1,21,0
2020-09-23 16:44:45,2009,active,29,3,5,1,0
2020-09-23 16:44:45,2010,active,33,3,3,3,0
2020-09-23 16:44:45,2012,active,16,0,2,17,0
2020-09-23 16:44:45,2017,active,18,0,4,17,0
2020-09-23 16:44:45,2021,active,4,1,0,61,0
2020-09-23 16:44:45,2022,active,4,1,0,29,0
2020-09-23 16:44:45,3016,active,19,0,2,33,0
2020-09-23 16:44:45,3041,active,1,0,1,22,0
2020-09-23 16:44:45,3042,active,7,1,0,12,0
2020-09-23 16:44:45,3043,active,4,0,0,15,0
2020-09-23 16:44:45,3044,active,1,0,0,26,0
2020-09-23 16:44:45,3046,active,3,1,0,16,0
2020-09-23 16:44:45,3047,active,7,0,2,12,0
2020-09-23 16:44:45,3048,active,1,0,0,18,0
2020-09-23 16:44:45,3049,active,1,0,0,17,0
2020-09-23 16:44:45,3050,active,1,0,0,20,0
2020-09-23 16:44:45,3052,active,15,0,0,8,0
2020-09-23 16:44:45,3053,active,2,0,0,21,0
2020-09-23 16:44:45,3054,active,2,0,0,17,0
2020-09-23 16:44:45,3055,active,4,0,0,19,0
2020-09-23 16:44:45,3056,active,4,0,0,19,0
2020-09-23 16:44:45,3057,active,1,0,1,16,0
2020-09-23 16:44:45,3058,active,5,0,0,19,0
2020-09-23 16:44:45,3059,active,6,0,0,13,0
2020-09-23 16:44:45,3060,active,7,0,1,11,0
2020-09-23 16:44:45,3061,active,2,0,0,19,0
2020-09-23 16:44:45,3062,active,1,0,0,22,0
2020-09-23 16:44:45,3063,active,8,0,0,12,0
2020-09-23 16:44:45,3064,active,2,0,1,20,0
2020-09-23 16:44:45,3065,active,15,0,0,16,0
2020-09-23 16:44:45,3066,active,7,0,0,12,0
2020-09-23 16:44:45,3067,active,9,0,1,17,0
2020-09-23 16:44:45,3068,active,27,0,1,14,0
2020-09-23 16:44:45,3069,active,14,0,0,15,0
2020-09-23 16:44:45,3070,active,8,0,0,15,0
2020-09-23 16:44:45,3071,active,2,1,0,17,0
2020-09-23 16:44:45,3072,active,15,0,0,9,0
2020-09-23 16:44:45,3074,active,12,0,1,29,0
2020-09-23 16:44:45,3075,active,27,0,2,4,0
2020-09-23 16:44:45,3076,active,7,0,1,28,0
2020-09-23 16:44:45,3077,active,8,0,1,23,0
2020-09-23 16:44:45,3078,active,24,0,0,3,0
2020-09-23 16:44:45,3080,active,6,0,4,11,0
2020-09-23 16:44:45,3081,active,11,1,1,17,0
2020-09-23 16:44:45,3082,active,7,0,1,17,0
2020-09-23 16:44:45,3083,active,5,0,0,27,0
2020-09-23 16:44:45,3085,active,15,0,1,9,0
2020-09-23 16:44:45,3087,active,17,2,1,12,0
2020-09-23 16:44:45,3088,active,10,0,1,8,0
2020-09-23 16:44:45,3092,active,23,1,2,2,0
2020-09-23 16:44:45,3093,active,26,0,1,1,0
2020-09-23 16:44:45,3094,active,5,0,0,13,0
2020-09-23 16:44:45,3095,active,23,1,0,3,0
2020-09-23 16:44:45,3096,active,13,0,1,25,0
2020-09-23 16:44:45,3100,active,43,0,2,6,0
2020-09-23 16:44:45,3102,active,22,0,2,3,0
2020-09-23 16:44:45,3105,active,22,0,0,2,0
2020-09-23 16:44:45,3106,active,5,0,0,17,0
2020-09-23 16:44:45,3107,active,16,0,2,21,0
2020-09-23 16:44:45,3108,active,41,1,1,9,0
2020-09-23 16:44:45,3109,active,24,0,1,6,0
2020-09-23 16:44:45,3110,active,25,0,1,2,0
2020-09-23 16:44:45,3112,active,29,2,1,3,0
2020-09-23 16:44:45,3113,active,26,0,0,1,0
2020-09-23 16:44:45,3115,active,46,0,0,4,0
2020-09-23 16:44:45,3116,active,31,2,0,4,0
2020-09-23 16:44:45,3117,active,18,0,1,8,0
2020-09-23 16:44:45,3118,active,15,0,3,24,0
2020-09-23 16:44:45,3119,active,8,0,1,36,0
2020-09-23 16:44:45,3121,active,12,2,0,15,0
2020-09-23 16:44:45,3122,active,4,1,1,74,0
2020-09-23 16:44:45,3123,active,44,0,1,2,0
2020-09-23 16:44:45,3124,active,21,0,0,22,0
2020-09-23 16:44:45,3125,active,12,0,0,11,0
2020-09-23 16:44:45,3126,active,23,0,4,7,0
2020-09-23 16:44:45,3128,active,7,0,0,20,0
2020-09-23 16:44:45,3129,active,8,0,2,21,0
2020-09-23 16:44:45,3130,active,27,0,0,3,0
2020-09-23 16:44:45,3131,active,1,0,0,30,0
2020-09-23 16:44:45,3132,active,30,1,2,3,0
2020-09-23 16:44:45,3134,active,5,2,2,44,0
2020-09-23 16:44:45,3135,active,3,2,1,37,0
2020-09-23 16:44:45,3136,active,37,6,2,8,0
2020-09-23 16:44:45,3137,active,15,1,3,13,0
2020-09-23 16:44:45,3139,active,5,2,0,38,0
2020-09-23 16:44:45,3140,active,2,0,2,51,0
2020-09-23 16:44:45,3141,active,10,0,4,44,0
2020-09-23 16:44:45,3142,active,17,0,3,21,0
2020-09-23 16:44:45,3143,active,40,0,2,5,0
2020-09-23 16:44:45,3144,active,0,0,1,45,0
2020-09-23 16:44:45,3145,active,1,0,2,42,0
2020-09-23 16:44:45,3146,active,1,0,2,44,0
2020-09-23 16:44:45,3147,active,4,0,0,35,0
2020-09-23 16:44:45,3148,active,2,0,2,27,0
2020-09-23 16:44:45,3150,active,1,0,1,45,0
2020-09-23 16:44:45,3151,active,0,0,0,43,0
2020-09-23 16:44:45,3152,active,4,2,0,38,0
2020-09-23 16:44:45,3154,active,3,1,0,28,0
2020-09-23 16:44:45,3156,active,22,0,3,12,0
2020-09-23 16:44:45,3157,active,1,1,3,23,0
2020-09-23 16:44:45,3158,active,3,1,0,28,0
2020-09-23 16:44:45,3159,active,3,2,1,27,0
2020-09-23 16:44:45,3160,active,7,0,1,31,0
2020-09-23 16:44:45,3161,active,1,1,0,58,0
2020-09-23 16:44:45,3163,active,4,1,2,37,0
2020-09-23 16:44:45,3164,active,2,1,4,60,0
2020-09-23 16:44:45,3165,active,10,0,3,38,0
2020-09-23 16:44:45,3166,active,0,0,22,0,19
2020-09-23 16:44:45,3167,active,1,0,1,53,0
2020-09-23 16:44:45,3169,active,1,1,1,37,0
2020-09-23 16:44:45,3170,active,0,0,3,32,0
2020-09-23 16:44:45,3171,active,0,0,1,38,0
2020-09-23 16:44:45,3172,active,3,2,0,24,0
2020-09-23 16:44:45,3173,active,0,0,2,37,0
2020-09-23 16:44:45,3175,active,0,0,1,30,0
2020-09-23 16:44:45,3177,active,0,0,2,61,0
2020-09-23 16:44:45,3178,active,1,0,2,36,0
2020-09-23 16:44:45,3179,active,7,0,2,14,0
2020-09-23 16:44:45,3182,active,34,0,1,7,0
2020-09-23 16:44:45,3184,active,7,0,0,7,0
2020-09-23 16:44:45,3185,active,22,0,0,0,0
2020-09-23 16:44:45,3186,active,41,0,1,0,0
2020-09-23 16:44:45,3187,active,20,0,1,1,0
2020-09-23 16:44:45,3191,active,13,0,0,5,0
2020-09-23 16:44:45,3192,active,7,0,1,14,0
2020-09-23 16:44:45,3193,active,11,0,0,7,0
2020-09-23 16:44:45,3194,active,0,0,2,20,0
2020-09-23 16:44:45,3195,active,10,0,2,22,0
2020-09-23 16:44:45,3196,active,1,0,0,17,0
2020-09-23 16:44:45,3198,active,2,0,1,15,0
2020-09-23 16:44:45,3199,active,11,0,0,3,0
2020-09-23 16:44:45,3201,active,11,0,2,5,0
2020-09-23 16:44:45,3202,active,16,0,1,1,0
2020-09-23 16:44:45,3203,active,6,0,2,17,1
2020-09-23 16:44:45,3205,active,21,0,0,1,0
2020-09-23 16:44:45,3206,active,0,0,1,25,0
2020-09-23 16:44:45,3207,active,1,0,0,25,0
2020-09-23 16:44:45,3209,active,1,0,1,20,0
2020-09-23 16:44:45,3210,active,3,0,0,15,0
2020-09-23 16:44:45,3211,active,20,0,0,2,0
2020-09-23 16:44:45,3212,active,0,0,1,21,0
2020-09-23 16:44:45,3213,active,11,0,1,10,0
2020-09-23 16:44:45,3214,active,3,0,1,18,0
2020-09-23 16:44:45,3220,active,3,0,0,15,0
2020-09-23 16:44:45,3221,active,22,4,2,3,0
2020-09-23 16:44:45,3225,active,2,0,1,11,0
2020-09-23 16:44:45,3226,active,1,1,12,32,0
2020-09-23 16:44:45,3231,active,3,0,1,35,0
2020-09-23 16:44:45,3232,active,43,0,0,4,0
2020-09-23 16:44:45,3233,active,34,12,3,2,0
2020-09-23 16:44:45,3235,active,33,6,0,1,0
2020-09-23 16:44:45,3236,active,0,0,0,33,0
2020-09-23 16:44:45,3241,active,2,1,0,17,0
2020-09-23 16:44:45,3242,active,29,0,0,10,0
2020-09-23 16:44:45,3243,active,5,0,0,24,0
2020-09-23 16:44:45,3244,active,35,0,1,6,0
2020-09-23 16:44:45,3246,active,30,0,1,8,0
2020-09-23 16:44:45,3249,active,2,0,0,17,0
2020-09-23 16:44:45,3254,active,11,0,3,15,0
2020-09-23 16:44:45,3255,active,7,1,1,10,0
2020-09-23 16:44:45,3256,active,14,1,0,9,0
2020-09-23 16:44:45,3259,active,0,0,0,27,0
2020-09-23 16:44:45,3260,active,43,0,1,1,0
2020-09-23 16:44:45,3263,active,43,0,5,11,0
2020-09-23 16:44:45,3267,active,1,0,0,13,0
2020-09-23 16:44:45,3268,active,0,0,2,12,0
2020-09-23 16:44:45,3269,active,3,0,0,11,0
2020-09-23 16:44:45,3270,active,9,0,0,5,0
2020-09-23 16:44:45,3272,active,13,0,0,1,0
2020-09-23 16:44:45,3273,active,18,0,0,0,0
2020-09-23 16:44:45,3275,active,14,0,0,0,0
2020-09-23 16:44:45,3276,active,16,0,1,9,0
2020-09-23 16:44:45,3277,active,3,0,0,11,0
2020-09-23 16:44:45,3278,active,2,0,0,12,0
2020-09-23 16:44:45,3279,active,8,0,1,9,0
2020-09-23 16:44:45,3280,active,1,0,0,13,0
2020-09-23 16:44:45,3281,active,2,0,0,12,0
2020-09-23 16:44:45,3282,active,9,0,1,28,0
2020-09-23 16:44:45,3283,active,46,4,0,1,0
2020-09-23 16:44:45,3284,active,0,0,1,37,0
2020-09-23 16:44:45,3285,active,4,0,2,37,0
2020-09-23 16:44:45,3286,active,2,1,0,37,0
2020-09-23 16:44:45,3287,active,2,1,2,43,0
2020-09-23 16:44:45,3288,active,2,0,0,37,0
2020-09-23 16:44:45,3289,active,0,0,1,31,0
2020-09-23 16:44:45,3290,active,0,0,0,35,0
2020-09-23 16:44:45,3292,active,2,0,0,41,0
2020-09-23 16:44:45,3293,active,2,0,1,21,0
2020-09-23 16:44:45,3294,active,2,0,3,33,0
2020-09-23 16:44:45,3296,active,17,0,0,24,0
2020-09-23 16:44:45,3297,active,20,0,0,1,0
2020-09-23 16:44:45,3298,active,18,0,0,5,0
2020-09-23 16:44:45,3299,active,16,2,2,7,0
2020-09-23 16:44:45,3300,active,0,0,1,24,0
2020-09-23 16:44:45,3301,active,11,0,2,26,0
2020-09-23 16:44:45,3302,active,0,0,0,22,0
2020-09-23 16:44:45,3303,active,22,0,1,2,0
2020-09-23 16:44:45,3304,active,18,0,0,9,0
2020-09-23 16:44:45,3305,active,7,0,0,32,0
2020-09-23 16:44:45,3306,active,2,0,0,21,0
2020-09-23 16:44:45,3307,active,4,0,0,27,0
2020-09-23 16:44:45,3308,active,19,0,0,8,0
2020-09-23 16:44:45,3309,active,2,0,1,27,0
2020-09-23 16:44:45,3310,active,13,0,1,10,0
2020-09-23 16:44:45,3311,active,14,0,0,7,0
2020-09-23 16:44:45,3312,active,22,0,1,15,0
2020-09-23 16:44:45,3313,active,13,0,2,14,0
2020-09-23 16:44:45,3314,active,3,0,3,26,0
2020-09-23 16:44:45,3315,active,16,0,1,6,0
2020-09-23 16:44:45,3317,active,20,1,1,3,0
2020-09-23 16:44:45,3318,active,11,0,2,26,0
2020-09-23 16:44:45,3319,active,17,0,1,3,0
2020-09-23 16:44:45,3321,active,17,1,0,8,0
2020-09-23 16:44:45,3323,active,2,1,2,55,0
2020-09-23 16:44:45,3324,active,25,1,0,0,0
2020-09-23 16:44:45,3325,active,2,2,1,28,0
2020-09-23 16:44:45,3326,active,19,1,0,2,0
2020-09-23 16:44:45,3327,active,7,0,0,20,0
2020-09-23 16:44:45,3328,active,1,0,3,35,0
2020-09-23 16:44:45,3329,active,17,0,1,9,0
2020-09-23 16:44:45,3330,active,19,2,0,0,0
2020-09-23 16:44:45,3331,active,0,0,4,35,0
2020-09-23 16:44:45,3332,active,16,0,0,3,0
2020-09-23 16:44:45,3333,active,21,0,0,0,0
2020-09-23 16:44:45,3335,active,24,0,0,4,0
2020-09-23 16:44:45,3336,active,3,0,0,38,0
2020-09-23 16:44:45,3337,active,22,1,1,0,0
2020-09-23 16:44:45,3338,active,12,0,1,18,0
2020-09-23 16:44:45,3339,active,14,1,1,8,0
2020-09-23 16:44:45,3342,active,22,0,0,1,0
2020-09-23 16:44:45,3343,active,0,0,0,23,0
2020-09-23 16:44:45,3344,active,15,2,1,3,0
2020-09-23 16:44:45,3345,active,35,1,0,0,0
2020-09-23 16:44:45,3347,active,21,0,0,0,0
2020-09-23 16:44:45,3348,active,19,0,0,0,0
2020-09-23 16:44:45,3349,active,2,0,2,26,0
2020-09-23 16:44:45,3350,active,16,1,0,23,0
2020-09-23 16:44:45,3351,active,1,0,3,21,0
2020-09-23 16:44:45,3352,active,21,0,0,0,0
2020-09-23 16:44:45,3354,active,8,1,1,22,0
2020-09-23 16:44:45,3355,active,8,0,0,17,0
2020-09-23 16:44:45,3356,active,0,0,0,21,0
2020-09-23 16:44:45,3357,active,0,0,0,35,0
2020-09-23 16:44:45,3358,active,2,0,0,23,0
2020-09-23 16:44:45,3359,active,4,0,0,36,1
2020-09-23 16:44:45,3361,active,16,0,0,7,0
2020-09-23 16:44:45,3362,active,0,0,1,33,0
2020-09-23 16:44:45,3363,active,21,0,1,11,0
2020-09-23 16:44:45,3364,active,21,0,2,4,0
2020-09-23 16:44:45,3365,active,16,1,2,9,0
2020-09-23 16:44:45,3366,active,0,0,1,21,0
2020-09-23 16:44:45,3367,active,33,8,0,6,0
2020-09-23 16:44:45,3368,active,28,0,1,1,0
2020-09-23 16:44:45,3369,active,0,0,2,27,0
2020-09-23 16:44:45,3370,active,0,0,1,24,0
2020-09-23 16:44:45,3372,active,14,1,0,25,0
